model,checkpoint,epoch,path,did,mean_metric,split_1_metric,split_2_metric,split_3_metric,split_4_metric,split_5_metric
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,188,0.9067936778068543,0.9050341248512268,0.9133000373840332,0.9109591841697693,0.9122998118400574,0.8923752307891846
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,458,0.999977707862854,1.0,0.999993085861206,0.9999470710754395,1.0,0.9999483823776245
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,469,0.5795515418052674,0.5817703008651733,0.5906692147254944,0.5675300359725952,0.5620747208595276,0.5957134366035461
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1049,0.9292170643806458,0.9091455340385437,0.9400503635406494,0.9259456396102905,0.9288429021835327,0.9421008825302124
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1050,0.8269388794898986,0.8494606018066406,0.8353576064109802,0.8054102063179016,0.795874297618866,0.848591685295105
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1063,0.8132353663444519,0.8509004712104797,0.7738388776779175,0.7964396476745605,0.8442508578300476,0.8007469773292542
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1068,0.8569929599761963,0.8765267729759216,0.9129098653793335,0.7912431359291077,0.8417320847511292,0.8625529408454895
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1464,0.7562675476074219,0.7679482102394104,0.7333333492279053,0.7526118755340576,0.7638375163078308,0.7636067867279053
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1480,0.7241050601005554,0.7289735674858093,0.7309430241584778,0.7463982105255127,0.7501934766769409,0.6640170216560364
