did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,inference_mean,inference_median,inference_std,inference_min,inference_max,end_to_end_mean,end_to_end_median,count,mean_metric
29,credit-approval,hydra,653,15,972,326,0.019471866215268772,0.01956410240381956,0.0006600494583686941,0.016659176908433437,0.02058221958577633,0.08581060747305552,0.07832598686218262,75,0.9309496521949768
29,credit-approval,looped_transformer_6physical_core4x2,653,15,972,326,0.016924694950381916,0.017062390223145485,0.0007633480392907228,0.01401194091886282,0.01753445528447628,0.07990345722685258,0.07432927377521992,75,0.9345357179641723
29,credit-approval,tabpfn,653,15,972,326,0.020061522250374157,0.020219924859702587,0.0008698154734347759,0.016545100137591362,0.020811425521969795,0.0854698166747888,0.07854161597788334,75,0.9354403972625732
31,credit-g,hybrid_8l,1000,20,972,500,0.01930024954179923,0.019260304979979992,0.00010138802926793368,0.019217905588448048,0.01966299954801798,0.09945050607124964,0.09703835286200047,75,0.7892918944358825
31,credit-g,hydra,1000,20,972,500,0.02770887068162362,0.027640976011753082,0.00014511569055418338,0.02759198285639286,0.02823786623775959,0.10965468985339005,0.10590958315879107,75,0.7807626128196716
31,credit-g,looped_transformer_6physical_core4x2,1000,20,972,500,0.02345447529107332,0.023383409716188908,0.00017747016608884875,0.023314948193728924,0.024433827959001064,0.10490965122977892,0.10058311093598604,75,0.7866158604621887
31,credit-g,tabpfn,1000,20,972,500,0.0278260342652599,0.027769198641180992,0.0001265957795220246,0.02769013773649931,0.028231495060026646,0.10955244774619738,0.10625051893293858,75,0.7896058559417725
37,diabetes,hybrid_8l,768,8,972,384,0.01506293572485447,0.015088520012795925,0.00022657891657560958,0.014607829041779041,0.015556949190795422,0.05204145943125089,0.051683321595191956,75,0.8281865119934082
37,diabetes,hydra,768,8,972,384,0.0218149853994449,0.02186060231178999,0.0002709703033077252,0.02121258433908224,0.02241669688373804,0.0598796329771479,0.059602328576147556,75,0.8420783162117005
37,diabetes,looped_transformer_6physical_core4x2,768,8,972,384,0.018065568519135315,0.018154028803110123,0.0003080240482688435,0.017522742971777916,0.01890125498175621,0.054730721041560175,0.054285803809762,75,0.8427225947380066
37,diabetes,tabpfn,768,8,972,384,0.0213429735476772,0.021435337141156197,0.00034743371485433,0.02068713027983904,0.02227851375937462,0.05966023000578086,0.05911524500697851,75,0.8412927031517029
50,tic-tac-toe,hybrid_8l,958,9,972,479,0.015967114244898162,0.01584609504789114,0.0008542860801432059,0.015045438893139362,0.018147817812860012,0.05490666121244431,0.05516020953655243,75,0.970254409313202
50,tic-tac-toe,hydra,958,9,972,479,0.023123140310247738,0.022930719889700413,0.0012076574342539481,0.021799536421895027,0.02650006301701069,0.06312274595101675,0.0627825427800417,75,0.7990631461143494
50,tic-tac-toe,looped_transformer_6physical_core4x2,958,9,972,479,0.019458669101198513,0.019296945072710514,0.001100442287848395,0.01825497020035982,0.022443868219852448,0.05766374539583921,0.05788542237132788,75,0.973424768447876
50,tic-tac-toe,tabpfn,958,9,972,479,0.023087985205153625,0.022984051145613194,0.0012620473666382981,0.021666985005140305,0.02631633635610342,0.06459202953924735,0.06382329482585192,75,0.9751107215881347
54,vehicle,hybrid_8l,846,18,972,423,0.02807141234477361,0.028349156491458416,0.0012425196501871117,0.025494137778878212,0.029764198698103428,0.10690999252100786,0.10376814287155867,75,0.9494154214859009
