model,checkpoint,epoch,path,did,mean_metric,split_1_metric,split_2_metric,split_3_metric,split_4_metric,split_5_metric
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,29,0.9312146067619324,0.943493664264679,0.932239830493927,0.9189240336418152,0.9263535141944885,0.9350619912147522
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,31,0.7879898190498352,0.7908175587654114,0.7845516204833984,0.7780413031578064,0.7880643606185913,0.7984742522239685
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,37,0.8320614576339722,0.810292661190033,0.8367395401000977,0.8388347625732422,0.8314568996429443,0.8429834246635437
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,50,0.9523696422576904,0.9512969851493835,0.9524154663085938,0.9526106119155884,0.9534953236579895,0.952029824256897
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,54,0.9421459913253785,0.9467827677726746,0.9480154514312744,0.9415799975395203,0.9424631595611572,0.9318885803222656
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,188,0.9093515038490295,0.9081624150276184,0.9153720140457153,0.9136070013046265,0.91451495885849,0.8951011300086975
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,458,0.9999831914901733,1.0,1.0,0.9999772906303406,1.0,0.9999386668205261
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,469,0.5813777923583985,0.5797913670539856,0.593949019908905,0.5723428726196289,0.5742688775062561,0.5865368247032166
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1049,0.9289239048957825,0.9087213277816772,0.9428988099098206,0.9199452996253967,0.9309827089309692,0.9420713782310486
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1050,0.8260845303535461,0.8477259278297424,0.8373626470565796,0.8115350008010864,0.7956979870796204,0.8381010890007019
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1063,0.8049686431884766,0.8271089792251587,0.7895734310150146,0.7866787314414978,0.812891960144043,0.8085901141166687
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1068,0.8620064616203308,0.8860204219818115,0.9067623019218445,0.7915902137756348,0.8522483706474304,0.8734109997749329
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1464,0.748600161075592,0.7573783993721008,0.7167057991027832,0.7481569051742554,0.7596361637115479,0.761123538017273
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1480,0.727753221988678,0.7264249324798584,0.7310009002685547,0.7526375651359558,0.7595356702804565,0.6691670417785645
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1494,0.9291866064071655,0.9244376420974731,0.9421958327293396,0.9127094149589539,0.933203399181366,0.9333867430686951
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,1510,0.9962654113769531,0.9985939860343933,0.9959381222724915,0.990891695022583,0.9979981780052185,0.9979050755500793
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,6332,0.7802331805229187,0.810411810874939,0.7488372325897217,0.8103646039962769,0.7857142686843872,0.7458379864692688
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,23381,0.5147240340709687,0.5723905563354492,0.426870733499527,0.6071428656578064,0.4385964870452881,0.5286195278167725
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,40966,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,40975,0.9838511347770691,0.9843121767044067,0.9938628673553467,0.9805238842964172,0.9667634963989258,0.993793249130249
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,40982,0.9512519240379333,0.9641602039337158,0.9542480111122131,0.9400011897087097,0.9613097906112671,0.936540424823761
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,40994,0.9391897439956665,0.9310128092765808,0.9451979398727417,0.930470883846283,0.9367377758026123,0.9525293111801147
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,11,0.9940457344055176,0.9989704489707947,0.991573691368103,0.9956390857696533,0.9901423454284668,0.9939031004905701
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,14,0.9717315435409546,0.9725322723388672,0.9720615148544312,0.9680936336517334,0.9733765125274658,0.9725937843322754
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,15,0.9928447246551514,0.9930127859115601,0.9915634393692017,0.9918727278709412,0.9931800961494446,0.9945945739746094
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,16,0.9954720735549927,0.9935247898101807,0.9957615733146667,0.9935689568519592,0.9985593557357788,0.9959456920623779
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,18,0.963561224937439,0.9652295708656311,0.9615416526794434,0.9642412066459656,0.9606435298919678,0.966150164604187
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,22,0.9807620763778686,0.9785712957382202,0.9821084141731262,0.9785547256469727,0.9835957884788513,0.9809801578521729
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,23,0.7031034827232361,0.6902952790260315,0.6992591619491577,0.6975738406181335,0.7075042724609375,0.7208848595619202
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,29,0.9288549661636353,0.9385599493980408,0.9299019575119019,0.9185839891433716,0.923448383808136,0.9337805509567261
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,31,0.7884127259254455,0.7901290655136108,0.7855305671691895,0.7793316841125488,0.7911164164543152,0.7959558963775635
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,37,0.8338823318481445,0.8155648112297058,0.8413506150245667,0.8362494111061096,0.8315799236297607,0.8446668982505798
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,50,0.9561101198196411,0.956296980381012,0.9583426117897034,0.9524574875831604,0.9528390169143677,0.9606145024299622
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,54,0.9461012601852417,0.9541047811508179,0.9500919580459595,0.9455622434616089,0.9457991719245911,0.9349481463432312
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,188,0.9110186696052551,0.9095242023468018,0.9188398122787476,0.9162256121635437,0.9148687124252319,0.8956350088119507
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,458,0.9999928593635559,1.0,1.0,0.9999772906303406,1.0,0.999987006187439
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,469,0.5832213282585144,0.5823452472686768,0.5853110551834106,0.5821885466575623,0.5774234533309937,0.5888383388519287
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1049,0.9276844024658203,0.9087213277816772,0.9384936690330505,0.9184642434120178,0.9315575957298279,0.9411851763725281
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1050,0.8266043305397034,0.8528215885162354,0.8358203172683716,0.808685302734375,0.7916427850723267,0.8440516591072083
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1063,0.7960242867469788,0.8041706085205078,0.7921326756477356,0.7885276675224304,0.794076681137085,0.801213800907135
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1068,0.8721202492713929,0.8909615874290466,0.9212773442268372,0.8032925128936768,0.8651439547538757,0.8799258470535278
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1464,0.7496155858039856,0.7595370411872864,0.7195618152618408,0.7507983446121216,0.7584412693977356,0.7597394585609436
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1480,0.729082441329956,0.7238762974739075,0.7311747074127197,0.7591037750244141,0.7611387372016907,0.6701186895370483
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1494,0.9311686396598816,0.9252385497093201,0.9440101981163025,0.9171854257583618,0.933375895023346,0.9360331296920776
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,1510,0.9961888790130615,0.998437762260437,0.9957818984985352,0.9901671409606934,0.9983769059181213,0.9981806874275208
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,6332,0.7913648962974549,0.811965823173523,0.7593635320663452,0.8096767067909241,0.8044532537460327,0.7713651657104492
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,23381,0.5165531754493713,0.5690235495567322,0.4030612111091614,0.6258503198623657,0.4578947424888611,0.5269360542297363
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,40966,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,40975,0.9821512341499329,0.9828245639801025,0.9949995279312134,0.9770545363426208,0.962537944316864,0.9933395981788635
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,40982,0.9516015768051147,0.962777853012085,0.9550215601921082,0.9410319924354553,0.9605218172073364,0.9386546611785889
hybrid_8_layers,epoch_120,120.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_120.cpkt,40994,0.9460951924324036,0.9451667070388794,0.946480929851532,0.9383468627929688,0.9419037699699402,0.9585776925086975
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,11,0.9938789129257202,0.9991655349731445,0.9917752146720886,0.9948241114616394,0.9905226230621338,0.9931070804595947
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,14,0.9711926221847534,0.9707673192024231,0.9713392853736877,0.9681806564331055,0.9735941886901855,0.9720816612243652
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,15,0.9926860570907593,0.9927873611450195,0.991335391998291,0.9914911389350891,0.9930651187896729,0.9947512745857239
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,16,0.995948851108551,0.9941454529762268,0.9963934421539307,0.9946882128715515,0.9985526204109192,0.995964527130127
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,18,0.9640658736228943,0.965567409992218,0.9620599746704102,0.9664261937141418,0.9611075520515442,0.9651682376861572
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,22,0.9804739713668823,0.9779387712478638,0.9819104671478271,0.9785126447677612,0.9833683967590332,0.9806395769119263
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,23,0.7050798535346985,0.6919870972633362,0.7013545036315918,0.6994370222091675,0.7119712233543396,0.7206494212150574
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,29,0.9290982246398926,0.9389454126358032,0.9283559322357178,0.9193773865699768,0.9239011406898499,0.9349112510681152
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,31,0.7892096400260925,0.7908568978309631,0.7889089584350586,0.7797870635986328,0.7900798320770264,0.7964154481887817
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,37,0.8298762679100037,0.8125093579292297,0.8352521061897278,0.8336640000343323,0.8292112946510315,0.838744580745697
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,50,0.9648593306541443,0.9643985033035278,0.9686362147331238,0.9633287191390991,0.9624024629592896,0.9655307531356812
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,54,0.9469022989273072,0.9531713128089905,0.9499536156654358,0.9480062127113342,0.9454752802848816,0.9379050731658936
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,188,0.9107940196990967,0.9101126194000244,0.9188680052757263,0.9157674312591553,0.9140894412994385,0.8951326012611389
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,458,0.9999969720840454,1.0,1.0,0.999984860420227,1.0,1.0
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,469,0.5828521013259887,0.5799203515052795,0.5860399603843689,0.5820174813270569,0.5719060897827148,0.5943766236305237
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1049,0.9290960788726806,0.9060699343681335,0.9391891956329346,0.9241227507591248,0.9337612986564636,0.9423372149467468
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1050,0.823211133480072,0.8427386283874512,0.8387892842292786,0.8056654334068298,0.7921717166900635,0.8366906046867371
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1063,0.7696104645729065,0.7724170684814453,0.7545971274375916,0.7814757227897644,0.7614111304283142,0.778151273727417
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1068,0.876349925994873,0.8986786603927612,0.9235826730728149,0.8077552318572998,0.8680466413497925,0.8836864233016968
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1464,0.7528133988380432,0.7624027729034424,0.7258998155593872,0.758525550365448,0.7607153654098511,0.7565234899520874
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1480,0.7254978775978088,0.7191265225410461,0.7300162315368652,0.7551900148391724,0.7554450035095215,0.667711615562439
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1494,0.9306532382965088,0.9251514673233032,0.9447392821311951,0.9148016571998596,0.9314437508583069,0.9371300339698792
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,1510,0.9962896585464478,0.9986981153488159,0.9958339929580688,0.9905811548233032,0.9984850883483887,0.9978499412536621
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,6332,0.787900173664093,0.8029007911682129,0.7586291432380676,0.8094473481178284,0.8000441193580627,0.7684794664382935
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,23381,0.5117418706417084,0.560606062412262,0.4183673560619354,0.5833333134651184,0.4526315927505493,0.5437710285186768
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,40966,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,40975,0.9845075488090516,0.9860633015632629,0.9946807026863098,0.9762431383132935,0.9715179204940796,0.9940326809883118
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,40982,0.9510857701301575,0.964042603969574,0.9540228843688965,0.9384198784828186,0.9601009488105774,0.9388425350189209
hybrid_8_layers,epoch_140,140.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_140.cpkt,40994,0.9437652826309204,0.9381421804428101,0.9462976455688477,0.9396172165870667,0.940040647983551,0.9547287225723267
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,11,0.9942091941833496,0.9991023540496826,0.9929433465003967,0.9956778883934021,0.988892138004303,0.9944302439689636
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,14,0.9727216720581054,0.9731089472770691,0.9723482728004456,0.9692712426185608,0.974918007850647,0.9739618897438049
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,15,0.9929845809936524,0.9928249716758728,0.9918294548988342,0.9919871687889099,0.9932950139045715,0.9949862957000732
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,16,0.9962281942367553,0.9945926070213318,0.9963343739509583,0.9952588081359863,0.9985592365264893,0.9963959455490112
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,18,0.9641658902168274,0.9658865332603455,0.962459146976471,0.9656447172164917,0.9612728357315063,0.9655662178993225
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,22,0.9807057023048401,0.9785163998603821,0.9822033643722534,0.9787326455116272,0.9830040335655212,0.9810720682144165
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,23,0.7050565600395202,0.6944077014923096,0.7010142803192139,0.6979074478149414,0.7117998003959656,0.7201535701751709
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,29,0.93102548122406,0.941450834274292,0.9312217235565186,0.9208886027336121,0.9263157844543457,0.935250461101532
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,31,0.7896108865737915,0.792430579662323,0.7914811372756958,0.7793127298355103,0.7893888354301453,0.7954411506652832
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,37,0.8309878468513489,0.8128388524055481,0.835757851600647,0.8354978561401367,0.8306570649147034,0.8401876091957092
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,50,0.969475793838501,0.9690789580345154,0.9736900925636292,0.9655297994613647,0.9666779041290283,0.9724022150039673
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,54,0.9488590717315674,0.9557095170021057,0.9510222673416138,0.9497138261795044,0.9479976892471313,0.9398520588874817
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,188,0.9106997132301331,0.9098823070526123,0.9190192222595215,0.9163167476654053,0.9141722321510315,0.8941080570220947
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,458,0.9999969720840454,1.0,1.0,0.999984860420227,1.0,1.0
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,469,0.58911052942276,0.5870334506034851,0.5933367609977722,0.5916517376899719,0.5784685611724854,0.5950621366500854
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1049,0.9297625184059143,0.9092515707015991,0.941739559173584,0.9226036667823792,0.9322602152824402,0.9429575800895691
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1050,0.8275835514068604,0.8521710634231567,0.8368228077888489,0.8146399855613708,0.791069746017456,0.8432141542434692
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1063,0.7989569783210755,0.8232227563858032,0.7900474071502686,0.7839697003364563,0.805574893951416,0.7919701337814331
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1068,0.8748730778694153,0.8974572420120239,0.9241803288459778,0.8044329881668091,0.8684749007225037,0.879819929599762
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1464,0.7519735813140869,0.7613234519958496,0.7293426990509033,0.7565149068832397,0.7591350674629211,0.7535517811775208
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1480,0.7316335678100586,0.7277571558952332,0.7336075305938721,0.7630742788314819,0.7604753971099854,0.6732534766197205
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1494,0.9310099601745605,0.9255344867706299,0.9450275301933289,0.9164308905601501,0.9327375888824463,0.9353193044662476
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,1510,0.9964356422424316,0.9988022446632385,0.9958860874176025,0.9910987019538879,0.9984309673309326,0.9979602098464966
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,6332,0.7929988145828247,0.8062677979469299,0.7623010873794556,0.8186196088790894,0.8059964776039124,0.7718091011047363
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,23381,0.503165853023529,0.567340075969696,0.41326531767845154,0.5731292366981506,0.4368421137332916,0.5252525210380554
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,40966,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,40975,0.9846044778823853,0.9858366250991821,0.9940394759178162,0.9803939461708069,0.9683754444122314,0.9943768978118896
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,40982,0.9516789197921753,0.964164674282074,0.9543442130088806,0.9401671886444092,0.960792064666748,0.9389264583587646
hybrid_8_layers,epoch_160,160.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_160.cpkt,40994,0.9450790882110596,0.9438037276268005,0.9435483813285828,0.9423272609710693,0.9419037699699402,0.953812301158905
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,11,0.9941397666931152,0.9994248747825623,0.9919658303260803,0.9963445067405701,0.9887537360191345,0.994209885597229
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,14,0.9725949168205261,0.9729148745536804,0.9724642038345337,0.9679616689682007,0.975509762763977,0.9741240739822388
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,15,0.9929765820503235,0.9931254982948303,0.991525411605835,0.9919490218162537,0.9932183623313904,0.9950646162033081
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,16,0.9960895538330078,0.9943116903305054,0.996293306350708,0.995024561882019,0.9984962344169617,0.996321976184845
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,18,0.963771665096283,0.9658768773078918,0.962013840675354,0.9647319912910461,0.9608309268951416,0.9654046893119812
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,22,0.9807559967041015,0.9786835312843323,0.982179582118988,0.9790445566177368,0.9828895926475525,0.9809827208518982
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,23,0.70589519739151,0.6957110166549683,0.7019855380058289,0.6995624899864197,0.711445689201355,0.7207712531089783
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,29,0.9302956938743592,0.9402173757553101,0.9307315349578857,0.919868528842926,0.9257121086120605,0.9349489212036133
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,31,0.7897360324859619,0.7930797338485718,0.7905213236808777,0.7787054777145386,0.7898111343383789,0.7965624928474426
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,37,0.8274012565612793,0.8101428747177124,0.8323962688446045,0.8311387896537781,0.8293035626411438,0.8340247869491577
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,50,0.9705877900123596,0.9697932600975037,0.9759754538536072,0.9678456783294678,0.9670154452323914,0.9723091125488281
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,54,0.949373722076416,0.9560441970825195,0.9515802264213562,0.9504542350769043,0.94844651222229,0.94034343957901
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,188,0.9114911913871765,0.9105284214019775,0.9192559123039246,0.9171484112739563,0.9156779050827026,0.8948453068733215
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,458,0.9999969720840454,1.0,1.0,0.999984860420227,1.0,1.0
hybrid_8_layers,epoch_180,180.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_180.cpkt,469,0.5882070660591125,0.5864334106445312,0.5956425666809082,0.5878612995147705,0.5763435959815979,0.5947544574737549
