did,dataset_name,model,num_samples,num_features,eval_position,run,status,error,synchronized_elapsed_seconds,internal_unsynchronized_seconds,mean_metric
1050,pc3,tabpfn,1563,37,972,10,ok,,0.16866804659366608,0.0276434775441885,0.8395887613296509
1063,kc2,tabpfn,522,21,972,1,ok,,0.08813891094177961,0.01650368422269821,0.8705213069915771
1063,kc2,hybrid_8l,522,21,972,1,ok,,0.08318843320012093,0.01184233371168375,0.8174407482147217
1063,kc2,hydra,522,21,972,1,ok,,0.08954252023249865,0.016465401276946068,0.8613269925117493
1063,kc2,hybrid_8l,522,21,972,2,ok,,0.08760369755327702,0.011756050400435925,0.7895734310150146
1063,kc2,tabpfn,522,21,972,2,ok,,0.0942485248669982,0.0165207264944911,0.8116587400436401
1063,kc2,hydra,522,21,972,2,ok,,0.09347564075142145,0.016744070686399937,0.8173459768295288
1063,kc2,tabpfn,522,21,972,3,ok,,0.09380113705992699,0.016559520736336708,0.7999656200408936
1063,kc2,hydra,522,21,972,3,ok,,0.09264230262488127,0.016616137698292732,0.7895596623420715
1063,kc2,hybrid_8l,522,21,972,3,ok,,0.0866266768425703,0.011761732399463654,0.7857757210731506
1063,kc2,hydra,522,21,972,4,ok,,0.09329409711062908,0.016473596915602684,0.8682926893234253
1063,kc2,tabpfn,522,21,972,4,ok,,0.09345753584057093,0.01653157826513052,0.8702961802482605
1063,kc2,hybrid_8l,522,21,972,4,ok,,0.08836110215634108,0.011734729632735252,0.8009582161903381
1063,kc2,hydra,522,21,972,5,ok,,0.09113497566431761,0.01643521524965763,0.8131652474403381
1063,kc2,tabpfn,522,21,972,5,ok,,0.09131348505616188,0.016503194347023964,0.8173202872276306
1063,kc2,hybrid_8l,522,21,972,5,ok,,0.0862367870286107,0.01192681398242712,0.7891690135002136
1063,kc2,hydra,522,21,972,6,ok,,0.09240684658288956,0.016545133665204048,0.8650234937667847
1063,kc2,hybrid_8l,522,21,972,6,ok,,0.08606422133743763,0.011705855838954449,0.8450704216957092
1063,kc2,tabpfn,522,21,972,6,ok,,0.09243409801274538,0.01652171928435564,0.8725547790527344
1063,kc2,hybrid_8l,522,21,972,7,ok,,0.08662362955510616,0.01191856898367405,0.8064961433410645
1063,kc2,tabpfn,522,21,972,7,ok,,0.0918259359896183,0.016527799889445305,0.8514906167984009
1063,kc2,hydra,522,21,972,7,ok,,0.09490593150258064,0.01646016351878643,0.8453257083892822
1063,kc2,tabpfn,522,21,972,8,ok,,0.09611609298735857,0.01649551000446081,0.8854976296424866
1063,kc2,hybrid_8l,522,21,972,8,ok,,0.09099762700498104,0.011836512945592403,0.8109004497528076
1063,kc2,hydra,522,21,972,8,ok,,0.0961589040234685,0.016696619801223278,0.8827488422393799
1063,kc2,hybrid_8l,522,21,972,9,ok,,0.14293081872165203,0.012616170570254326,0.8056411147117615
1063,kc2,tabpfn,522,21,972,9,ok,,0.13276694435626268,0.016521879471838474,0.8582499027252197
1063,kc2,hydra,522,21,972,9,ok,,0.09089399967342615,0.0170363737270236,0.8495379090309143
1063,kc2,tabpfn,522,21,972,10,ok,,0.09135187789797783,0.016527178697288036,0.8621870279312134
1063,kc2,hybrid_8l,522,21,972,10,ok,,0.08627207484096289,0.011792589910328388,0.8134781122207642
1063,kc2,hydra,522,21,972,10,ok,,0.09334962256252766,0.016555442474782467,0.8594483733177185
1068,pc1,hydra,1109,21,972,1,ok,,0.13950711209326982,0.027550671249628067,0.8416610956192017
1068,pc1,hybrid_8l,1109,21,972,1,ok,,0.10428117122501135,0.019132194109261036,0.8977903723716736
1068,pc1,tabpfn,1109,21,972,1,ok,,0.11362292803823948,0.027636605314910412,0.8948478698730469
1068,pc1,tabpfn,1109,21,972,2,ok,,0.14147222600877285,0.02764725498855114,0.9239242076873779
1068,pc1,hydra,1109,21,972,2,ok,,0.11168104968965054,0.02753075398504734,0.860058069229126
1068,pc1,hybrid_8l,1109,21,972,2,ok,,0.10434555355459452,0.019162973389029503,0.9227288365364075
1068,pc1,tabpfn,1109,21,972,3,ok,,0.10973991174250841,0.02761261910200119,0.807631254196167
1068,pc1,hybrid_8l,1109,21,972,3,ok,,0.10022806189954281,0.0191531740128994,0.8066643476486206
1068,pc1,hydra,1109,21,972,3,ok,,0.10988533683121204,0.027525183744728565,0.761094868183136
1068,pc1,tabpfn,1109,21,972,4,ok,,0.10988663975149393,0.027607339434325695,0.8523197770118713
1068,pc1,hydra,1109,21,972,4,ok,,0.1099327364936471,0.02752221841365099,0.8387342095375061
1068,pc1,hybrid_8l,1109,21,972,4,ok,,0.10206780768930912,0.019141080789268017,0.8686176538467407
1068,pc1,tabpfn,1109,21,972,5,ok,,0.11386075895279646,0.02763889916241169,0.8794491291046143
1068,pc1,hybrid_8l,1109,21,972,5,ok,,0.10065180622041225,0.019146962091326714,0.8806673884391785
1068,pc1,hydra,1109,21,972,5,ok,,0.10958783514797688,0.027551653794944286,0.8301377296447754
1068,pc1,hybrid_8l,1109,21,972,6,ok,,0.10281442198902369,0.019115843810141087,0.899276852607727
1068,pc1,hydra,1109,21,972,6,ok,,0.11166205257177353,0.027529983781278133,0.8032762408256531
1068,pc1,tabpfn,1109,21,972,6,ok,,0.11199238989502192,0.027643999084830284,0.9090171456336975
1068,pc1,hybrid_8l,1109,21,972,7,ok,,0.10541362594813108,0.019093231298029423,0.8735410571098328
1068,pc1,hydra,1109,21,972,7,ok,,0.11503842007368803,0.0275450823828578,0.8144841194152832
1068,pc1,tabpfn,1109,21,972,7,ok,,0.11419730540364981,0.02764837723225355,0.8773050904273987
1068,pc1,hybrid_8l,1109,21,972,8,ok,,0.1009732848033309,0.01913515944033861,0.8917704224586487
1068,pc1,tabpfn,1109,21,972,8,ok,,0.11057362146675587,0.0276432977989316,0.8892462253570557
1068,pc1,hydra,1109,21,972,8,ok,,0.11041589360684156,0.02753352001309395,0.8264176845550537
1068,pc1,hydra,1109,21,972,9,ok,,0.11192508228123188,0.02753389999270439,0.811904788017273
1068,pc1,tabpfn,1109,21,972,9,ok,,0.11152742803096771,0.0276296716183424,0.8723151087760925
1068,pc1,hybrid_8l,1109,21,972,9,ok,,0.10379628278315067,0.01912323758006096,0.8646402955055237
1068,pc1,hybrid_8l,1109,21,972,10,ok,,0.10570794437080622,0.019118167459964752,0.9008438587188721
1068,pc1,tabpfn,1109,21,972,10,ok,,0.11561642494052649,0.027649158611893654,0.9022873640060425
1068,pc1,hydra,1109,21,972,10,ok,,0.1235755318775773,0.027577403001487255,0.8293359875679016
1462,banknote-authentication,hybrid_8l,1372,4,972,1,ok,,0.04287135507911444,0.01933956705033779,1.0
1462,banknote-authentication,hydra,1372,4,972,1,ok,,0.05185836087912321,0.027540823444724083,1.0
1462,banknote-authentication,tabpfn,1372,4,972,1,ok,,0.05185558646917343,0.027693402022123337,1.0
1462,banknote-authentication,tabpfn,1372,4,972,2,ok,,0.05322771426290274,0.027657054364681244,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,2,ok,,0.04052414931356907,0.015897655859589577,1.0
1462,banknote-authentication,hydra,1372,4,972,2,ok,,0.04850060027092695,0.02298035379499197,1.0
1462,banknote-authentication,hydra,1372,4,972,3,ok,,0.04772935900837183,0.023124998435378075,1.0
1462,banknote-authentication,tabpfn,1372,4,972,3,ok,,0.04766703024506569,0.02288772724568844,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,3,ok,,0.0395177835598588,0.015917563810944557,1.0
1462,banknote-authentication,hydra,1372,4,972,4,ok,,0.0485457144677639,0.02293642144650221,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,4,ok,,0.04053322598338127,0.015904960222542286,1.0
1462,banknote-authentication,tabpfn,1372,4,972,4,ok,,0.049279747530817986,0.022910552099347115,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,5,ok,,0.03946262877434492,0.01604206021875143,1.0
1462,banknote-authentication,hydra,1372,4,972,5,ok,,0.050777493044734,0.022957971319556236,1.0
1462,banknote-authentication,tabpfn,1372,4,972,5,ok,,0.04784861486405134,0.022899541072547436,1.0
1462,banknote-authentication,hydra,1372,4,972,6,ok,,0.04682025592774153,0.02294291276484728,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,6,ok,,0.03947465121746063,0.01591952797025442,1.0
1462,banknote-authentication,tabpfn,1372,4,972,6,ok,,0.047111659310758114,0.02285817265510559,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,7,ok,,0.0395640404894948,0.016063430346548557,1.0
1462,banknote-authentication,tabpfn,1372,4,972,7,ok,,0.04731824994087219,0.022881897166371346,1.0
1462,banknote-authentication,hydra,1372,4,972,7,ok,,0.0469823032617569,0.022936340421438217,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,8,ok,,0.0485812034457922,0.01590094342827797,1.0
1462,banknote-authentication,hydra,1372,4,972,8,ok,,0.04744404926896095,0.022951089777052402,1.0
1462,banknote-authentication,tabpfn,1372,4,972,8,ok,,0.047884793020784855,0.022888771258294582,1.0
1462,banknote-authentication,hydra,1372,4,972,9,ok,,0.04811658151447773,0.022978159599006176,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,9,ok,,0.040734387934207916,0.015907014720141888,1.0
1462,banknote-authentication,tabpfn,1372,4,972,9,ok,,0.04878848511725664,0.022896665148437023,1.0
1462,banknote-authentication,hydra,1372,4,972,10,ok,,0.048149144276976585,0.02315538562834263,1.0
1462,banknote-authentication,tabpfn,1372,4,972,10,ok,,0.04821378644555807,0.022885434329509735,1.0
1462,banknote-authentication,hybrid_8l,1372,4,972,10,ok,,0.040516856126487255,0.01608753576874733,1.0
1464,blood-transfusion-service-center,tabpfn,748,4,972,1,ok,,0.0415189228951931,0.01746250130236149,0.7736052870750427
1464,blood-transfusion-service-center,hydra,748,4,972,1,ok,,0.041576252318918705,0.017686585895717144,0.7747962474822998
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,1,ok,,0.03588871844112873,0.012340809218585491,0.74922776222229
1464,blood-transfusion-service-center,hydra,748,4,972,2,ok,,0.05060257110744715,0.01786330994218588,0.746635377407074
1464,blood-transfusion-service-center,tabpfn,748,4,972,2,ok,,0.0398459741845727,0.01749524287879467,0.7269366383552551
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,2,ok,,0.03429919760674238,0.012381063774228096,0.7223004698753357
1464,blood-transfusion-service-center,hydra,748,4,972,3,ok,,0.03980033751577139,0.0176151804625988,0.7664104104042053
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,3,ok,,0.03433042671531439,0.012322514317929745,0.7487483024597168
1464,blood-transfusion-service-center,tabpfn,748,4,972,3,ok,,0.03985345922410488,0.017506925389170647,0.7632367610931396
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,4,ok,,0.035523015074431896,0.0124422712251544,0.7483040690422058
1464,blood-transfusion-service-center,hydra,748,4,972,4,ok,,0.04123272094875574,0.01761551108211279,0.7614477276802063
1464,blood-transfusion-service-center,tabpfn,748,4,972,4,ok,,0.041639963164925575,0.017510932870209217,0.7599059343338013
1464,blood-transfusion-service-center,tabpfn,748,4,972,5,ok,,0.04003756679594517,0.017487118020653725,0.7583960890769958
1464,blood-transfusion-service-center,hydra,748,4,972,5,ok,,0.04025003965944052,0.01772281341254711,0.7486261129379272
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,5,ok,,0.03469708003103733,0.012481925077736378,0.7573783993721008
1464,blood-transfusion-service-center,tabpfn,748,4,972,6,ok,,0.04135770816355944,0.017465686425566673,0.8011493682861328
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,6,ok,,0.03597919922322035,0.01242116093635559,0.7858501672744751
1464,blood-transfusion-service-center,hydra,748,4,972,6,ok,,0.042074005119502544,0.017657159827649593,0.8018483519554138
1464,blood-transfusion-service-center,tabpfn,748,4,972,7,ok,,0.04175326693803072,0.017670786008238792,0.7725285887718201
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,7,ok,,0.035697685554623604,0.012337352149188519,0.7616417407989502
1464,blood-transfusion-service-center,hydra,748,4,972,7,ok,,0.04188162088394165,0.0176450964063406,0.7792832255363464
1464,blood-transfusion-service-center,tabpfn,748,4,972,8,ok,,0.04089585319161415,0.017541791312396526,0.7231306433677673
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,8,ok,,0.03518855106085539,0.012412172742187977,0.7191537618637085
1464,blood-transfusion-service-center,hydra,748,4,972,8,ok,,0.04082034062594175,0.017628184519708157,0.7216166257858276
1464,blood-transfusion-service-center,hydra,748,4,972,9,ok,,0.0423458693549037,0.01762185338884592,0.7506885528564453
1464,blood-transfusion-service-center,tabpfn,748,4,972,9,ok,,0.042395555414259434,0.017529827542603016,0.7357102632522583
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,9,ok,,0.037085254676640034,0.012489408254623413,0.728202223777771
1464,blood-transfusion-service-center,tabpfn,748,4,972,10,ok,,0.04142474476248026,0.017457070760428905,0.784555196762085
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,10,ok,,0.03534452710300684,0.012197816744446754,0.7701588273048401
1464,blood-transfusion-service-center,hydra,748,4,972,10,ok,,0.040784573182463646,0.017543594352900982,0.7854995131492615
1480,ilpd,hydra,583,10,972,1,ok,,0.05470586474984884,0.01584473717957735,0.752085268497467
1480,ilpd,hybrid_8l,583,10,972,1,ok,,0.04831999819725752,0.010393158532679081,0.7249189019203186
1480,ilpd,tabpfn,583,10,972,1,ok,,0.05893766228109598,0.01429922878742218,0.7562558054924011
1480,ilpd,tabpfn,583,10,972,2,ok,,0.08389520086348057,0.01414621900767088,0.7509267926216125
1480,ilpd,hydra,583,10,972,2,ok,,0.056860326789319515,0.016139895655214787,0.7403267025947571
1480,ilpd,hybrid_8l,583,10,972,2,ok,,0.04999194573611021,0.010391004383563995,0.7314643263816833
1480,ilpd,tabpfn,583,10,972,3,ok,,0.05428937543183565,0.014148933812975883,0.763357937335968
1480,ilpd,hybrid_8l,583,10,972,3,ok,,0.05166858248412609,0.010706842876970768,0.7616562843322754
1480,ilpd,hydra,583,10,972,3,ok,,0.059030456468462944,0.01639683172106743,0.7499149441719055
1480,ilpd,tabpfn,583,10,972,4,ok,,0.055470013059675694,0.014190161600708961,0.7486456632614136
1480,ilpd,hydra,583,10,972,4,ok,,0.05725420359522104,0.016369289718568325,0.7448866963386536
1480,ilpd,hybrid_8l,583,10,972,4,ok,,0.05150560289621353,0.010643272660672665,0.7567164301872253
1480,ilpd,hydra,583,10,972,5,ok,,0.05809091776609421,0.016399898566305637,0.678851306438446
1480,ilpd,tabpfn,583,10,972,5,ok,,0.05550231412053108,0.014171836897730827,0.6753246784210205
1480,ilpd,hybrid_8l,583,10,972,5,ok,,0.050956171937286854,0.01061460841447115,0.6715181469917297
1480,ilpd,tabpfn,583,10,972,6,ok,,0.05450957361608744,0.014187967404723167,0.7405213117599487
1480,ilpd,hybrid_8l,583,10,972,6,ok,,0.04994400404393673,0.010559745132923126,0.7584123015403748
1480,ilpd,hydra,583,10,972,6,ok,,0.05711946729570627,0.01635714713484049,0.7524288892745972
1480,ilpd,hybrid_8l,583,10,972,7,ok,,0.051306335255503654,0.01064920425415039,0.6969387531280518
1480,ilpd,tabpfn,583,10,972,7,ok,,0.05580628011375666,0.014168419875204563,0.7345864772796631
1480,ilpd,hydra,583,10,972,7,ok,,0.08439029008150101,0.01668960601091385,0.7399033308029175
1480,ilpd,tabpfn,583,10,972,8,ok,,0.05578164476901293,0.014189951121807098,0.7407582998275757
1480,ilpd,hybrid_8l,583,10,972,8,ok,,0.05420041736215353,0.010607404634356499,0.7333530783653259
1480,ilpd,hydra,583,10,972,8,ok,,0.057066306471824646,0.016357047483325005,0.7346563935279846
1480,ilpd,hydra,583,10,972,9,ok,,0.05793326906859875,0.016424174420535564,0.7610350251197815
1480,ilpd,hybrid_8l,583,10,972,9,ok,,0.051365637220442295,0.010547090321779251,0.7130264043807983
1480,ilpd,tabpfn,583,10,972,9,ok,,0.05572338309139013,0.014152120798826218,0.7486681938171387
1480,ilpd,tabpfn,583,10,972,10,ok,,0.055741237476468086,0.014169723726809025,0.748203456401825
1480,ilpd,hydra,583,10,972,10,ok,,0.05804502125829458,0.016399727202951908,0.7481481432914734
1480,ilpd,hybrid_8l,583,10,972,10,ok,,0.053369853645563126,0.012413335964083672,0.7454947233200073
1494,qsar-biodeg,hydra,1055,41,972,1,ok,,0.19889966677874327,0.02755554113537073,0.9143916964530945
1494,qsar-biodeg,hybrid_8l,1055,41,972,1,ok,,0.17321937903761864,0.0191328851506114,0.9260568022727966
1494,qsar-biodeg,tabpfn,1055,41,972,1,ok,,0.1863253666087985,0.027627929113805294,0.9295215606689453
1494,qsar-biodeg,tabpfn,1055,41,972,2,ok,,0.18456688430160284,0.027596229687333107,0.9478592872619629
1494,qsar-biodeg,hybrid_8l,1055,41,972,2,ok,,0.17540747299790382,0.019117387011647224,0.945400595664978
1494,qsar-biodeg,hydra,1055,41,972,2,ok,,0.18520746845752,0.027560850605368614,0.9245273470878601
1494,qsar-biodeg,hydra,1055,41,972,3,ok,,0.1869504600763321,0.027600937522947788,0.8984754085540771
1494,qsar-biodeg,tabpfn,1055,41,972,3,ok,,0.18452543672174215,0.027660110034048557,0.9184373617172241
1494,qsar-biodeg,hybrid_8l,1055,41,972,3,ok,,0.17309070378541946,0.019140529446303844,0.9163107872009277
1494,qsar-biodeg,hybrid_8l,1055,41,972,4,ok,,0.17417413648217916,0.01913647260516882,0.9329100847244263
1494,qsar-biodeg,hydra,1055,41,972,4,ok,,0.1841961033642292,0.027682160958647728,0.9151931405067444
1494,qsar-biodeg,tabpfn,1055,41,972,4,ok,,0.18678385578095913,0.02762751653790474,0.9358945488929749
1494,qsar-biodeg,hydra,1055,41,972,5,ok,,0.1845815423876047,0.027590066194534302,0.9061564207077026
1494,qsar-biodeg,hybrid_8l,1055,41,972,5,ok,,0.17314549814909697,0.01925031840801239,0.9342920780181885
1494,qsar-biodeg,tabpfn,1055,41,972,5,ok,,0.18155146203935146,0.027603160589933395,0.9379134774208069
1494,qsar-biodeg,hybrid_8l,1055,41,972,6,ok,,0.18133401963859797,0.01914291363209486,0.9326513409614563
1494,qsar-biodeg,hydra,1055,41,972,6,ok,,0.19388649985194206,0.027581541799008846,0.920506477355957
1494,qsar-biodeg,tabpfn,1055,41,972,6,ok,,0.19088133703917265,0.027625984512269497,0.9310469627380371
1494,qsar-biodeg,hybrid_8l,1055,41,972,7,ok,,0.1790946777909994,0.019235690124332905,0.9246580004692078
1494,qsar-biodeg,tabpfn,1055,41,972,7,ok,,0.19053179491311312,0.027646834030747414,0.9290669560432434
1494,qsar-biodeg,hydra,1055,41,972,7,ok,,0.18754723947495222,0.027559388428926468,0.9022887945175171
1494,qsar-biodeg,hybrid_8l,1055,41,972,8,ok,,0.17548968736082315,0.019144787453114986,0.9331568479537964
1494,qsar-biodeg,hydra,1055,41,972,8,ok,,0.18642289098352194,0.027806886471807957,0.9151093363761902
1494,qsar-biodeg,tabpfn,1055,41,972,8,ok,,0.18460148014128208,0.027642695233225822,0.9381056427955627
1494,qsar-biodeg,tabpfn,1055,41,972,9,ok,,0.18485487066209316,0.027662063017487526,0.9312248826026917
1494,qsar-biodeg,hybrid_8l,1055,41,972,9,ok,,0.1729946732521057,0.019142843782901764,0.9285475015640259
1494,qsar-biodeg,hydra,1055,41,972,9,ok,,0.18176816310733557,0.02774675376713276,0.9175870418548584
1494,qsar-biodeg,tabpfn,1055,41,972,10,ok,,0.18376077711582184,0.02782461140304804,0.9441884756088257
1494,qsar-biodeg,hydra,1055,41,972,10,ok,,0.18286486994475126,0.02755113411694765,0.9177791476249695
1494,qsar-biodeg,hybrid_8l,1055,41,972,10,ok,,0.17749183159321547,0.0191585635766387,0.9399622678756714
1510,wdbc,tabpfn,569,30,972,1,ok,,0.12712773215025663,0.017049668356776237,0.9990626573562622
1510,wdbc,hydra,569,30,972,1,ok,,0.1275778552517295,0.017473663203418255,0.9986460208892822
1510,wdbc,hybrid_8l,569,30,972,1,ok,,0.12453094217926264,0.012394520454108715,0.9988022446632385
1510,wdbc,hydra,569,30,972,2,ok,,0.12580666970461607,0.017322957515716553,0.9970316886901855
1510,wdbc,tabpfn,569,30,972,2,ok,,0.12789092678576708,0.01707911491394043,0.9970316886901855
1510,wdbc,hybrid_8l,569,30,972,2,ok,,0.12131149414926767,0.012469022534787655,0.9959381222724915
1510,wdbc,tabpfn,569,30,972,3,ok,,0.12783047277480364,0.017281608656048775,0.990943431854248
1510,wdbc,hydra,569,30,972,3,ok,,0.1274954378604889,0.01752295531332493,0.9897013902664185
1510,wdbc,hybrid_8l,569,30,972,3,ok,,0.12178013287484646,0.0123257702216506,0.9904259443283081
1510,wdbc,hybrid_8l,569,30,972,4,ok,,0.12228750344365835,0.012416612356901169,0.9984309673309326
1510,wdbc,tabpfn,569,30,972,4,ok,,0.126810641027987,0.017075899057090282,0.9980522394180298
1510,wdbc,hydra,569,30,972,4,ok,,0.12812202516943216,0.017661559395492077,0.9983227849006653
1510,wdbc,tabpfn,569,30,972,5,ok,,0.12880311533808708,0.017147254198789597,0.9975742697715759
1510,wdbc,hydra,569,30,972,5,ok,,0.12940826080739498,0.017950255423784256,0.9981256127357483
1510,wdbc,hybrid_8l,569,30,972,5,ok,,0.12357347924262285,0.012526210397481918,0.9978499412536621
1510,wdbc,hybrid_8l,569,30,972,6,ok,,0.12227456737309694,0.012784197926521301,0.9982972145080566
1510,wdbc,hydra,569,30,972,6,ok,,0.12718032021075487,0.017560716718435287,0.9975232481956482
1510,wdbc,tabpfn,569,30,972,6,ok,,0.1272041266784072,0.017093011178076267,0.9985036253929138
1510,wdbc,tabpfn,569,30,972,7,ok,,0.12846303172409534,0.0173247205093503,0.9938586950302124
1510,wdbc,hybrid_8l,569,30,972,7,ok,,0.12393249850720167,0.012853388674557209,0.9944021701812744
1510,wdbc,hydra,569,30,972,7,ok,,0.12971928156912327,0.01750027295202017,0.9913586974143982
1510,wdbc,hydra,569,30,972,8,ok,,0.1277293711900711,0.017598098143935204,0.9951485991477966
1510,wdbc,tabpfn,569,30,972,8,ok,,0.12729999795556068,0.01707738172262907,0.9955896139144897
1510,wdbc,hybrid_8l,569,30,972,8,ok,,0.12237970717251301,0.01266334019601345,0.9958652853965759
1510,wdbc,hydra,569,30,972,9,ok,,0.12661021016538143,0.01739876065403223,0.9924106001853943
1510,wdbc,tabpfn,569,30,972,9,ok,,0.12450693733990192,0.01703525148332119,0.9927927851676941
1510,wdbc,hybrid_8l,569,30,972,9,ok,,0.12017876654863358,0.012439454905688763,0.9928473830223083
1510,wdbc,hydra,569,30,972,10,ok,,0.12930795084685087,0.017313328571617603,0.9950188398361206
1510,wdbc,tabpfn,569,30,972,10,ok,,0.12831143382936716,0.017347904853522778,0.994717001914978
1510,wdbc,hybrid_8l,569,30,972,10,ok,,0.12417078949511051,0.012439114972949028,0.9946666955947876
6332,cylinder-bands,hybrid_8l,277,37,972,1,ok,,0.10851302649825811,0.009675669483840466,0.8044548034667969
6332,cylinder-bands,hydra,277,37,972,1,ok,,0.11743506975471973,0.016356024891138077,0.7782957553863525
6332,cylinder-bands,tabpfn,277,37,972,1,ok,,0.11064057890325785,0.01012405939400196,0.8005697727203369
6332,cylinder-bands,tabpfn,277,37,972,2,ok,,0.11603706143796444,0.010072771459817886,0.7556915283203125
6332,cylinder-bands,hydra,277,37,972,2,ok,,0.1226282985880971,0.01647814642637968,0.7148102521896362
6332,cylinder-bands,hybrid_8l,277,37,972,2,ok,,0.11587519478052855,0.009778494015336037,0.761566698551178
6332,cylinder-bands,hybrid_8l,277,37,972,3,ok,,0.11292282212525606,0.009910334832966328,0.8167851567268372
6332,cylinder-bands,tabpfn,277,37,972,3,ok,,0.11413615010678768,0.010154576040804386,0.8053199052810669
6332,cylinder-bands,hydra,277,37,972,3,ok,,0.12034110445529222,0.016467676497995853,0.7839944958686829
6332,cylinder-bands,tabpfn,277,37,972,4,ok,,0.11817520204931498,0.010160238482058048,0.7832892537117004
6332,cylinder-bands,hydra,277,37,972,4,ok,,0.12347442097961903,0.01639734487980604,0.7566137313842773
6332,cylinder-bands,hybrid_8l,277,37,972,4,ok,,0.116446646861732,0.009839199483394623,0.8077601194381714
6332,cylinder-bands,hybrid_8l,277,37,972,5,ok,,0.11219585500657558,0.009910655207931995,0.7706992030143738
6332,cylinder-bands,hydra,277,37,972,5,ok,,0.11978464107960463,0.016492021270096302,0.7289677858352661
6332,cylinder-bands,tabpfn,277,37,972,5,ok,,0.11295612528920174,0.010145128704607487,0.7627081274986267
6332,cylinder-bands,hydra,277,37,972,6,ok,,0.12707681581377983,0.01640373468399048,0.7096095681190491
6332,cylinder-bands,tabpfn,277,37,972,6,ok,,0.12105727102607489,0.01019559521228075,0.7507598996162415
6332,cylinder-bands,hybrid_8l,277,37,972,6,ok,,0.12010093033313751,0.009959336370229721,0.7804535627365112
6332,cylinder-bands,tabpfn,277,37,972,7,ok,,0.10974537208676338,0.010184173472225666,0.7502707242965698
6332,cylinder-bands,hydra,277,37,972,7,ok,,0.11600847728550434,0.016482865437865257,0.7303443551063538
6332,cylinder-bands,hybrid_8l,277,37,972,7,ok,,0.10874638054519892,0.00988832302391529,0.741607129573822
6332,cylinder-bands,tabpfn,277,37,972,8,ok,,0.11588002368807793,0.010140681639313698,0.8358423113822937
6332,cylinder-bands,hybrid_8l,277,37,972,8,ok,,0.11383447889238596,0.010350348427891731,0.8267622590065002
6332,cylinder-bands,hydra,277,37,972,8,ok,,0.12189759407192469,0.017775493673980236,0.774193525314331
6332,cylinder-bands,hydra,277,37,972,9,ok,,0.12319459114223719,0.01714733336120844,0.7438636422157288
6332,cylinder-bands,tabpfn,277,37,972,9,ok,,0.11639196332544088,0.010076489299535751,0.7699999809265137
6332,cylinder-bands,hybrid_8l,277,37,972,9,ok,,0.11619786638766527,0.010360968299210072,0.787954568862915
6332,cylinder-bands,hydra,277,37,972,10,ok,,0.12196336966007948,0.01716635935008526,0.7641577124595642
6332,cylinder-bands,tabpfn,277,37,972,10,ok,,0.11490001808851957,0.010087640024721622,0.7983273863792419
6332,cylinder-bands,hybrid_8l,277,37,972,10,ok,,0.11450747400522232,0.01029224693775177,0.8095579743385315
23381,dresses-sales,hydra,99,12,972,1,ok,,0.056011187843978405,0.016759488731622696,0.5370370149612427
23381,dresses-sales,hybrid_8l,99,12,972,1,ok,,0.04808835964649916,0.00954942125827074,0.560606062412262
23381,dresses-sales,tabpfn,99,12,972,1,ok,,0.04769226908683777,0.008361108601093292,0.5858585834503174
23381,dresses-sales,hybrid_8l,99,12,972,2,ok,,0.048211502842605114,0.009502502158284187,0.40816327929496765
23381,dresses-sales,hydra,99,12,972,2,ok,,0.05580261256545782,0.016601060517132282,0.442176878452301
23381,dresses-sales,tabpfn,99,12,972,2,ok,,0.04738110862672329,0.00815058033913374,0.4166666567325592
23381,dresses-sales,hybrid_8l,99,12,972,3,ok,,0.049243517220020294,0.009503954090178013,0.6088435649871826
23381,dresses-sales,hydra,99,12,972,3,ok,,0.05895119812339544,0.017343055456876755,0.5425170063972473
23381,dresses-sales,tabpfn,99,12,972,3,ok,,0.049845327623188496,0.008311214856803417,0.557823121547699
23381,dresses-sales,tabpfn,99,12,972,4,ok,,0.0494678420946002,0.00827504601329565,0.4368421137332916
23381,dresses-sales,hybrid_8l,99,12,972,4,ok,,0.05080824065953493,0.010012468323111534,0.4421052634716034
23381,dresses-sales,hydra,99,12,972,4,ok,,0.058950635604560375,0.01758866012096405,0.4578947424888611
23381,dresses-sales,tabpfn,99,12,972,5,ok,,0.04927460756152868,0.008335711434483528,0.5488215684890747
23381,dresses-sales,hydra,99,12,972,5,ok,,0.0574973626062274,0.01744748279452324,0.5286195278167725
