did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
11,balance-scale,hydra,625,4,972,312,2,20,ok,,0.04593154229223728,0.021904471330344677,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,20,ok,,0.04385399632155895,0.020092136226594448,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,20,ok,,0.03795669320970774,0.014847781509160995,0.9926596283912659
11,balance-scale,hydra_small,625,4,972,312,2,20,ok,,0.13793689664453268,0.1122181499376893,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,21,ok,,0.04547386523336172,0.021771088242530823,0.9822571873664856
11,balance-scale,hybrid_8l,625,4,972,312,2,21,ok,,0.03779037855565548,0.01466447301208973,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,21,ok,,0.047574776224792004,0.020056589506566525,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,21,ok,,0.13866971619427204,0.11260739807039499,0.9964833855628967
11,balance-scale,tabpfn,625,4,972,312,2,22,ok,,0.044148595072329044,0.020098608918488026,0.996491014957428
11,balance-scale,hydra,625,4,972,312,2,22,ok,,0.0453174589201808,0.021757821552455425,0.9822571873664856
11,balance-scale,hydra_small,625,4,972,312,2,22,ok,,0.13816619105637074,0.11227045953273773,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,22,ok,,0.03799523692578077,0.014522403478622437,0.9926596283912659
11,balance-scale,hydra_small,625,4,972,312,2,23,ok,,0.13801279105246067,0.11235082149505615,0.9964833855628967
11,balance-scale,tabpfn,625,4,972,312,2,23,ok,,0.044077539816498756,0.020279240794479847,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,23,ok,,0.03771412279456854,0.014506423845887184,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,23,ok,,0.04575134161859751,0.02172865718603134,0.9822571873664856
11,balance-scale,hybrid_8l,625,4,972,312,2,24,ok,,0.03748191427439451,0.014508017338812351,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,24,ok,,0.04386490676552057,0.02023349516093731,0.996491014957428
11,balance-scale,hydra,625,4,972,312,2,24,ok,,0.04541437327861786,0.021773602813482285,0.9822571873664856
11,balance-scale,hydra_small,625,4,972,312,2,24,ok,,0.13804308883845806,0.11222203820943832,0.9964833855628967
11,balance-scale,hydra_small,625,4,972,312,2,25,ok,,0.1380595387890935,0.11216681357473135,0.9964833855628967
11,balance-scale,tabpfn,625,4,972,312,2,25,ok,,0.04426067695021629,0.02010784763842821,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,25,ok,,0.037708924151957035,0.0145577909424901,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,25,ok,,0.04580495320260525,0.022099800407886505,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,26,ok,,0.043821253813803196,0.02009849902242422,0.996491014957428
11,balance-scale,hydra,625,4,972,312,2,26,ok,,0.045498172752559185,0.02177654765546322,0.9822571873664856
11,balance-scale,hybrid_8l,625,4,972,312,2,26,ok,,0.03801803942769766,0.014547672122716904,0.9926596283912659
11,balance-scale,hydra_small,625,4,972,312,2,26,ok,,0.13879725709557533,0.11228494625538588,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,27,ok,,0.04869257379323244,0.02176161017268896,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,27,ok,,0.043846262618899345,0.020103108137845993,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,27,ok,,0.13793131615966558,0.11223132535815239,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,27,ok,,0.03807006776332855,0.014853863045573235,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,28,ok,,0.045563725754618645,0.021780344657599926,0.9822571873664856
11,balance-scale,hydra_small,625,4,972,312,2,28,ok,,0.13789608888328075,0.11211190931499004,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,28,ok,,0.037779878824949265,0.014506273902952671,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,28,ok,,0.04392582178115845,0.020083710551261902,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,29,ok,,0.03794240579009056,0.01453457772731781,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,29,ok,,0.04381222743541002,0.02005439531058073,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,29,ok,,0.13802591618150473,0.11219835188239813,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,29,ok,,0.04630452021956444,0.02213465701788664,0.9822571873664856
11,balance-scale,hydra_small,625,4,972,312,2,30,ok,,0.1825458649545908,0.11225437838584185,0.9964833855628967
11,balance-scale,tabpfn,625,4,972,312,2,30,ok,,0.06619690824300051,0.020425698719918728,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,30,ok,,0.03764720726758242,0.014540008269250393,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,30,ok,,0.048961564898490906,0.02177541609853506,0.9822571873664856
