did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
1068,pc1,hydra,1109,21,972,512,2,2,ok,,0.31309200171381235,0.02801530435681343,0.860058069229126
1068,pc1,tabpfn,1109,21,972,512,2,2,ok,,0.3753181593492627,0.035468204878270626,0.9239242076873779
1068,pc1,hybrid_8l,1109,21,972,512,2,2,ok,,0.35464806016534567,0.03409410081803799,0.9227288365364075
1068,pc1,hybrid_8l,1109,21,972,512,2,3,ok,,0.3231721296906471,0.019846869632601738,0.9227288365364075
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,2,3,ok,,0.314594398252666,0.029003947973251343,0.9147028923034668
1068,pc1,tabpfn,1109,21,972,512,2,3,ok,,0.29370076581835747,0.028133438900113106,0.9239242076873779
1068,pc1,hydra,1109,21,972,512,2,3,ok,,0.3502405406907201,0.028219152241945267,0.860058069229126
1068,pc1,hydra,1109,21,972,512,2,4,ok,,0.2926178853958845,0.030456310138106346,0.860058069229126
1068,pc1,tabpfn,1109,21,972,512,2,4,ok,,0.4269898720085621,0.02893291413784027,0.9239242076873779
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,2,4,ok,,0.3165030349045992,0.02422776911407709,0.9147028923034668
1068,pc1,hybrid_8l,1109,21,972,512,2,4,ok,,0.2635823553428054,0.019703268073499203,0.9227288365364075
1068,pc1,tabpfn,1109,21,972,512,2,5,ok,,0.2745009521022439,0.02818541694432497,0.9239242076873779
1068,pc1,hybrid_8l,1109,21,972,512,2,5,ok,,0.27626656647771597,0.02521939855068922,0.9227288365364075
1068,pc1,hydra,1109,21,972,512,2,5,ok,,0.2916935943067074,0.028128689154982567,0.860058069229126
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,2,5,ok,,0.2654033172875643,0.02375077549368143,0.9147028923034668
1068,pc1,hydra,1109,21,972,512,3,1,ok,,0.29612571001052856,0.028174816630780697,0.761094868183136
1068,pc1,hybrid_8l,1109,21,972,512,3,1,ok,,0.24737357906997204,0.02381082996726036,0.8066643476486206
1068,pc1,tabpfn,1109,21,972,512,3,1,ok,,0.18495826423168182,0.028108661994338036,0.807631254196167
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,3,1,ok,,0.20858494471758604,0.02369064185768366,0.8135319948196411
1068,pc1,hydra,1109,21,972,512,3,2,ok,,0.16461095493286848,0.028065290302038193,0.761094868183136
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,3,2,ok,,0.16379580087959766,0.0237210001796484,0.8135319948196411
1068,pc1,hybrid_8l,1109,21,972,512,3,2,ok,,0.18980388436466455,0.01991604082286358,0.8066643476486206
1068,pc1,tabpfn,1109,21,972,512,3,2,ok,,0.18787432834506035,0.028171061538159847,0.807631254196167
1068,pc1,hybrid_8l,1109,21,972,512,3,3,ok,,0.17794244177639484,0.01982869580388069,0.8066643476486206
1068,pc1,hydra,1109,21,972,512,3,3,ok,,0.2006310559809208,0.02812395989894867,0.761094868183136
1068,pc1,tabpfn,1109,21,972,512,3,3,ok,,0.18098781257867813,0.02820236887782812,0.807631254196167
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,3,3,ok,,0.1587288323789835,0.023837058804929256,0.8135319948196411
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,3,4,ok,,0.16473830677568913,0.023760554380714893,0.8135319948196411
1068,pc1,hydra,1109,21,972,512,3,4,ok,,0.16989002749323845,0.02794959954917431,0.761094868183136
